Date,0
2006-01-04,
2006-01-05,
2006-01-06,
2006-01-09,
2006-01-10,
2006-01-11,
2006-01-12,
2006-01-13,
2006-01-17,
2006-01-18,
2006-01-19,
2006-01-20,
2006-01-23,
2006-01-24,
2006-01-25,
2006-01-26,
2006-01-27,
2006-01-30,
2006-01-31,
2006-02-01,
2006-02-02,
2006-02-03,
2006-02-06,
2006-02-07,
2006-02-08,
2006-02-09,
2006-02-10,
2006-02-13,
2006-02-14,
2006-02-15,
2006-02-16,
2006-02-17,
2006-02-21,
2006-02-22,
2006-02-23,
2006-02-24,
2006-02-27,
2006-02-28,
2006-03-01,
2006-03-02,
2006-03-03,
2006-03-06,
2006-03-07,
2006-03-08,
2006-03-09,
2006-03-10,
2006-03-13,
2006-03-14,
2006-03-15,
2006-03-16,
2006-03-17,
2006-03-20,
2006-03-21,
2006-03-22,
2006-03-23,
2006-03-24,
2006-03-27,
2006-03-28,
2006-03-29,
2006-03-30,0.42966877488310296
2006-03-31,0.43687177263114607
2006-04-03,0.43828946609558656
2006-04-04,0.4358121846209159
2006-04-05,0.4363165973921853
2006-04-06,0.4294039608631219
2006-04-07,0.4425501070286192
2006-04-10,0.4385884806818727
2006-04-11,0.44140983759182084
2006-04-12,0.445758289194542
2006-04-13,0.4519094711953159
2006-04-17,0.45707385081192803
2006-04-18,0.4546491875806823
2006-04-19,0.4551555263579473
2006-04-20,0.45594994480767187
2006-04-21,0.4530833119040497
2006-04-24,0.4553981724618582
2006-04-25,0.45156635957131847
2006-04-26,0.45798729683341544
2006-04-27,0.44559804625090116
2006-04-28,0.42393264095075345
2006-05-01,0.4150051554379872
2006-05-02,0.40999918453472733
2006-05-03,0.41354139399074674
2006-05-04,0.40589904861366966
2006-05-05,0.41251720863942687
2006-05-08,0.4116591832741867
2006-05-09,0.4098333768446669
2006-05-10,0.40224560966879724
2006-05-11,0.4231562054765373
2006-05-12,0.43941996599059446
2006-05-15,0.42894895918643716
2006-05-16,0.42961507022531087
2006-05-17,0.4625730230435844
2006-05-18,0.47098170148179924
2006-05-19,0.4686688942534863
2006-05-22,0.4651272668814336
2006-05-23,0.465949320137646
2006-05-24,0.4527835854599195
2006-05-25,0.45771541423293527
2006-05-26,0.4600428404484574
2006-05-30,0.49307655167612785
2006-05-31,0.4912774967200087
2006-06-01,0.4967987649853776
2006-06-02,0.4965393914569026
2006-06-05,0.5278395989729413
2006-06-06,0.5237329575910248
2006-06-07,0.523985700994775
2006-06-08,0.5240750940421409
2006-06-09,0.526670362306628
2006-06-12,0.5372900801783584
2006-06-13,0.5370543710337182
2006-06-14,0.5345526583868159
2006-06-15,0.5558151930603151
2006-06-16,0.5539263047319252
2006-06-19,0.5574951249040258
2006-06-20,0.5568368426136463
2006-06-21,0.5653162090288938
2006-06-22,0.5606481378331383
2006-06-23,0.5582278307791271
2006-06-26,0.5642052330123759
2006-06-27,0.5643178832801534
2006-06-28,0.5652967045609326
2006-06-29,0.5911977720608322
2006-06-30,0.5960404428353154
2006-07-03,0.6073094797409866
2006-07-05,0.6017029041117424
2006-07-06,0.6013322754380329
2006-07-07,0.5956635501906693
2006-07-10,0.597073187780771
2006-07-11,0.5976317280876045
2006-07-12,0.6067906712272719
2006-07-13,0.5955849973396862
2006-07-14,0.5911176216795717
2006-07-17,0.586614550198312
2006-07-18,0.5911042628910764
2006-07-19,0.6001160614104599
2006-07-20,0.5904612171562305
2006-07-21,0.5877697127677749
2006-07-24,0.603207996296504
2006-07-25,0.6139706996526133
2006-07-26,0.6131978643229951
2006-07-27,0.6112872430603394
2006-07-28,0.616873538527346
2006-07-31,0.6165545280100063
2006-08-01,0.6133169160997812
2006-08-02,0.6135555441787275
2006-08-03,0.6117435100874504
2006-08-04,0.6127207742345233
2006-08-07,0.6052948922972871
2006-08-08,0.6018060998057558
2006-08-09,0.5864780735490468
2006-08-10,0.5860088467267331
2006-08-11,0.57542589798141
2006-08-14,0.5695385347985467
2006-08-15,0.5727631704992305
2006-08-16,0.5713489648656467
2006-08-17,0.5714273295635663
2006-08-18,0.5735295753825671
2006-08-21,0.5686706434859722
2006-08-22,0.5693384702189153
2006-08-23,0.5528495970643765
2006-08-24,0.552911595554407
2006-08-25,0.5498166643136443
2006-08-28,0.5490791102373026
2006-08-29,0.5223058214828202
2006-08-30,0.5232260968585682
2006-08-31,0.5204932302419334
2006-09-01,0.5228491388065517
2006-09-05,0.5182976274301462
2006-09-06,0.5125392150241901
2006-09-07,0.5099367749617618
2006-09-08,0.5114278248999928
2006-09-11,0.4835302849924513
2006-09-12,0.4814925258440817
2006-09-13,0.4750889100990494
2006-09-14,0.4759159706565098
2006-09-15,0.4677574030273699
2006-09-18,0.4662850698304239
2006-09-19,0.46560881311398433
2006-09-20,0.4598063691908479
2006-09-21,0.4539883184835641
2006-09-22,0.45328546226594624
2006-09-25,0.41771520840595944
2006-09-26,0.4218894684657303
2006-09-27,0.4147509789953167
2006-09-28,0.4109524901529902
2006-09-29,0.4122940442778429
2006-10-02,0.4090296839909932
2006-10-03,0.40217365851916914
2006-10-04,0.4138137588745402
2006-10-05,0.3880063000066173
2006-10-06,0.37793577797251005
2006-10-09,0.3802709215213698
2006-10-10,0.38316570642662506
2006-10-11,0.38697187281414097
2006-10-12,0.3565993695521462
2006-10-13,0.36328275354923323
2006-10-16,0.36253212296619997
2006-10-17,0.32388898962069657
2006-10-18,0.33184465857059386
2006-10-19,0.32796359529373537
2006-10-20,0.2910533023147728
2006-10-23,0.2840876608217428
2006-10-24,0.2848909661803737
2006-10-25,0.27789149252603756
2006-10-26,0.27588748472232644
2006-10-27,0.29581734189174347
2006-10-30,0.29750717858859455
2006-10-31,0.29726726424179656
2006-11-01,0.30099278619692993
2006-11-02,0.3220388311391245
2006-11-03,0.3213046155980375
2006-11-06,0.33223541333203865
2006-11-07,0.3333583817174125
2006-11-08,0.320229027238934
2006-11-09,0.3101151085640145
2006-11-10,0.3093733193862619
2006-11-13,0.31011885663896993
2006-11-14,0.3166588891845161
2006-11-15,0.3152579360491757
2006-11-16,0.3016134176854524
2006-11-17,0.3015907178788531
2006-11-20,0.30137549718978124
2006-11-21,0.2982916569412284
2006-11-22,0.3004652309651194
2006-11-24,0.30342901099070324
2006-11-27,0.3481952380652186
2006-11-28,0.3444423559208278
2006-11-29,0.35739777232424197
2006-11-30,0.3459718542742212
2006-12-01,0.34657366499817976
2006-12-04,0.35369662128175455
2006-12-05,0.35791382717099685
2006-12-06,0.3570648497682231
2006-12-07,0.36125368153183857
2006-12-08,0.35884311646161
2006-12-11,0.35870154315714864
2006-12-12,0.3604317787767167
2006-12-13,0.3596369880593717
2006-12-14,0.3691789421835906
2006-12-15,0.3620819714822806
2006-12-18,0.3571620143166955
2006-12-19,0.3464799020734099
2006-12-20,0.32815327673974715
2006-12-21,0.33473616207996304
2006-12-22,0.34828794573371763
2006-12-26,0.3480794226819194
2006-12-27,0.3479210890240553
2006-12-28,0.3633363559312333
